year,UnitID,cipcode,graduates_cnt
2010,232423,42,213
2010,232557,42,431
2010,232566,42,55
2010,232609,42,23
2010,232672,42,51
2010,232681,42,100
2010,232706,42,31
2010,232937,42,56
2010,232982,42,198
2010,233277,42,91
2010,233295,42,17
2010,233301,42,14
2010,233374,42,35
2010,233426,42,40
2010,233541,42,20
2010,233718,42,9
2010,233912,42,7
2010,233921,42,303
2010,234030,42,380
2010,234076,42,278
2010,234085,42,22
2010,234155,42,63
2010,234164,42,8
2010,234173,42,17
2010,234207,42,22
2010,234827,42,91
2010,234915,42,31
2010,235097,42,135
2010,235316,42,78
2010,235422,42,4
2010,235547,42,15
2010,235769,42,0
2010,236133,42,14
2010,236230,42,44
2010,236328,42,51
2010,236452,42,35
2010,236577,42,52
2010,236595,42,54
2010,236896,42,6
2010,236939,42,257
2010,236948,42,450
2010,237011,42,169
2010,237057,42,28
2010,237066,42,37
2010,237118,42,5
2010,237154,42,5
2010,237181,42,17
2010,237312,42,10
2010,237330,42,22
2010,237358,42,4
2010,237367,42,36
2010,237525,42,95
2010,237640,42,5
2010,237792,42,24
2010,237899,42,26
2010,237932,42,7
2010,237950,42,4
2010,237969,42,15
2010,238032,42,143
2010,238078,42,17
2010,238193,42,25
2010,238333,42,25
2010,238430,42,7
2010,238458,42,64
2010,238476,42,22
2010,238616,42,4
2010,238661,42,36
2010,238980,42,18
2010,239017,42,32
2010,239080,42,14
2010,239105,42,91
2010,239390,42,16
2010,239512,42,6
2010,239628,42,31
2010,239716,42,26
2010,239743,42,9
2010,240107,42,8
2010,240189,42,55
2010,240268,42,102
2010,240277,42,122
2010,240329,42,152
2010,240338,42,16
2010,240365,42,78
2010,240374,42,41
2010,240417,42,68
2010,240426,42,22
2010,240444,42,322
2010,240453,42,184
2010,240462,42,33
2010,240471,42,60
2010,240480,42,82
2010,240727,42,100
2010,240754,42,14
2010,241191,42,7
2010,241225,42,14
2010,241331,42,6
2010,241410,42,24
2010,241739,42,24
2010,242617,42,52
2010,242653,42,69
2010,243115,42,38
2010,243151,42,64
2010,243197,42,71
2010,243212,42,70
2010,243221,42,149
2010,243346,42,38
2010,243443,42,23
2010,243586,42,0
2010,243665,42,24
2010,243744,42,79
2010,243780,42,189
2010,245892,42,7
2010,251312,42,2
2010,260901,42,153
2010,262086,42,155
2010,366003,42,0
2010,366711,42,136
2010,366748,42,5
2010,367884,42,5
2010,367936,42,21
2010,372213,42,1283
2010,372222,42,15
2010,380465,42,14
2010,405979,42,3
2010,405988,42,1
2010,405997,42,1
2010,406006,42,7
2010,406015,42,101
2010,409698,42,34
2010,414708,42,13
2010,414878,42,6
2010,416962,42,0
2010,419457,42,7
2010,419509,42,30
2010,420042,42,2
2010,420866,42,21
2010,421009,42,2
2010,421018,42,12
2010,428259,42,13
2010,428268,42,9
2010,430102,42,10
2010,432223,42,0
2010,432232,42,0
2010,432241,42,3
2010,433660,42,46
2010,434955,42,0
2010,434964,42,0
2010,434973,42,1
2010,434982,42,10
2010,434991,42,0
2010,436094,42,16
2010,436438,42,16
2010,438416,42,0
2010,439057,42,13
2010,439279,42,0
2010,440448,42,1
2010,440457,42,1
2010,441186,42,43
2010,441900,42,22
2010,441937,42,107
2010,442143,42,0
2010,442152,42,6
2010,442170,42,7
2010,442189,42,0
2010,442222,42,5
2010,443474,42,1
2010,443544,42,1
2010,443881,42,3
2010,443924,42,1
2010,444130,42,18
2010,445188,42,72
2010,445267,42,47
2010,445319,42,1
2010,445391,42,0
2010,445717,42,63
2010,446710,42,1
2010,446738,42,0
2010,446747,42,0
2010,446756,42,0
2010,447272,42,14
2010,447652,42,0
2010,447689,42,15
2010,448530,42,2
2010,448549,42,0
2010,448558,42,0
2010,448734,42,10
2010,448840,42,70
2010,449339,42,50
2010,449870,42,0
2010,450474,42,6
2010,450492,42,0
2010,450526,42,14
2010,450535,42,11
2010,450544,42,5
2010,450933,42,15
2010,451671,42,40
2010,451680,42,31
2010,452090,42,3
2010,454582,42,4
2010,456348,42,144
2010,459259,42,0
2010,459268,42,0
2010,459727,42,10
2010,100663,43,68
2010,100724,43,55
2010,100751,43,92
2010,100812,43,38
2010,100830,43,34
2010,101116,43,6
2010,101189,43,61
2010,101365,43,9
2010,101480,43,72
2010,101541,43,8
2010,101675,43,30
2010,101879,43,36
2010,102094,43,34
2010,102368,43,421
2010,102553,43,30
2010,102614,43,22
2010,102845,43,0
2010,103644,43,34
2010,104151,43,358
2010,104179,43,37
2010,104364,43,10
2010,104717,43,7
2010,104805,43,27
2010,105163,43,6
2010,105172,43,20
2010,105330,43,0
2010,105516,43,64
2010,105589,43,0
2010,106102,43,0
2010,106245,43,65
2010,106306,43,5
2010,106397,43,46
2010,106412,43,45
2010,106458,43,3
2010,106467,43,51
2010,106485,43,8
2010,107044,43,12
2010,107983,43,19
2010,108092,43,13
2010,108250,43,5
2010,109013,43,14
2010,110361,43,33
2010,110413,43,23
2010,110486,43,104
2010,110495,43,107
2010,110510,43,189
2010,110538,43,98
2010,110547,43,53
2010,110565,43,249
2010,110574,43,122
2010,110583,43,251
2010,110592,43,234
2010,110617,43,409
2010,112394,43,17
2010,115773,43,0
2010,116040,43,0
2010,116466,43,23
2010,116475,43,38
2010,116484,43,21
2010,119605,43,95
2010,121381,43,94
2010,121983,43,0
2010,122409,43,298
2010,122597,43,181
2010,122755,43,196
2010,122843,43,117
2010,123572,43,62
2010,126562,43,18
2010,126580,43,17
2010,126818,43,12
2010,126827,43,16
2010,127024,43,16
2010,127556,43,20
2010,127565,43,149
2010,127680,43,0
2010,127699,43,0
2010,127741,43,77
2010,128498,43,18
2010,128683,43,5
2010,128744,43,0
2010,129525,43,32
2010,129774,43,16
2010,129941,43,295
2010,130183,43,15
2010,130226,43,44
2010,130253,43,43
2010,130776,43,96
2010,131113,43,92
2010,131159,43,30
2010,131399,43,5
2010,131469,43,39
2010,131520,43,17
2010,131803,43,0
2010,131876,43,9
2010,132602,43,36
2010,132657,43,22
2010,132903,43,375
2010,133465,43,9
2010,133508,43,26
2010,133526,43,22
2010,133553,43,26
2010,133650,43,120
2010,133669,43,281
2010,133702,43,3
2010,133951,43,297
2010,133979,43,16
2010,134097,43,414
2010,134130,43,10
2010,134149,43,54
2010,134909,43,0
2010,135081,43,77
2010,135717,43,68
2010,135939,43,11
2010,136172,43,148
2010,136206,43,0
2010,136215,43,29
2010,136288,43,7
2010,137032,43,551
2010,137078,43,41
2010,137148,43,0
2010,137476,43,19
2010,137564,43,12
2010,137801,43,6
2010,137810,43,20
2010,137847,43,1
2010,138293,43,1
2010,138309,43,23
2010,138354,43,96
2010,138716,43,53
2010,138789,43,33
2010,138947,43,30
2010,138983,43,28
2010,139074,43,55
2010,139199,43,6
2010,139311,43,64
2010,139366,43,66
2010,139579,43,28
2010,139719,43,20
2010,139861,43,32
2010,139931,43,85
2010,139940,43,92
2010,139959,43,54
2010,140164,43,86
2010,140340,43,2
2010,140447,43,36
2010,140669,43,66
2010,140818,43,6
2010,140960,43,33
2010,141264,43,90
2010,141486,43,71
2010,141565,43,14
2010,141644,43,42
2010,142115,43,82
2010,142276,43,1
2010,142285,43,29
2010,142328,43,11
2010,142337,43,16
2010,143118,43,43
2010,143288,43,14
2010,143358,43,29
2010,144005,43,58
2010,144962,43,3
2010,144971,43,2
2010,145336,43,66
2010,145372,43,8
2010,145600,43,150
2010,145619,43,0
2010,145770,43,0
2010,145813,43,167
2010,146339,43,4
2010,146393,43,0
2010,146612,43,142
2010,146676,43,8
2010,146719,43,68
2010,146825,43,17
2010,147244,43,6
2010,147776,43,102
2010,147828,43,19
2010,148131,43,5
2010,148487,43,2
2010,148584,43,1
2010,148627,43,46
2010,148654,43,30
2010,149222,43,178
2010,149231,43,62
2010,149772,43,342
2010,150066,43,11
2010,150136,43,100
2010,150145,43,3
2010,150163,43,2
2010,150172,43,119
2010,150677,43,3
2010,151102,43,26
2010,151111,43,75
2010,151166,43,6
2010,151209,43,28
2010,151263,43,12
2010,151290,43,22
2010,151306,43,10
2010,151333,43,13
2010,151342,43,37
2010,151351,43,180
2010,151360,43,51
2010,151379,43,23
2010,151388,43,12
2010,151494,43,18
2010,151500,43,10
2010,151519,43,38
2010,151616,43,4
2010,151625,43,4
2010,151801,43,43
2010,151810,43,10
2010,151944,43,9
2010,152099,43,3
2010,152363,43,8
2010,152530,43,2
2010,152567,43,32
2010,152637,43,5
2010,152992,43,6
2010,153001,43,59
2010,153250,43,5
2010,153278,43,24
2010,153366,43,1
2010,153375,43,24
2010,153409,43,7
2010,153418,43,9
2010,153621,43,5
2010,153658,43,0
2010,153825,43,23
2010,154013,43,22
2010,154022,43,322
2010,154235,43,26
2010,154350,43,25
2010,154493,43,6
2010,154721,43,1
2010,155025,43,10
2010,155061,43,49
2010,155089,43,26
2010,155335,43,9
2010,155414,43,10
2010,155520,43,2
2010,155681,43,14
2010,155900,43,66
2010,156082,43,86
2010,156125,43,76
2010,156286,43,8
2010,156365,43,21
2010,156541,43,5
2010,156620,43,290
2010,156903,43,0
2010,157058,43,21
2010,157076,43,15
2010,157216,43,11
2010,157289,43,137
2010,157377,43,10
2010,157401,43,43
2010,157447,43,88
2010,157465,43,0
2010,157535,43,3
2010,157632,43,9
2010,157793,43,7
2010,157809,43,6
2010,157863,43,5
2010,159009,43,81
2010,159382,43,11
2010,159416,43,11
2010,159568,43,10
2010,159656,43,2
2010,159717,43,45
2010,159993,43,49
2010,160038,43,53
2010,160074,43,5
2010,160612,43,64
2010,160621,43,62
2010,160630,43,31
2010,160658,43,47
2010,160755,43,6
2010,161165,43,28
2010,161217,43,15
2010,161341,43,9
2010,161518,43,9
2010,161563,43,17
2010,161873,43,78
2010,162283,43,53
2010,162584,43,36
2010,163204,43,179
2010,163338,43,56
2010,163921,43,1
2010,164076,43,2
2010,164173,43,0
2010,164447,43,23
2010,164492,43,74
2010,164632,43,23
2010,164720,43,6
2010,164988,43,10
2010,165024,43,152
2010,165334,43,1
2010,165529,43,116
2010,165644,43,8
2010,165699,43,27
2010,165820,43,45
2010,166513,43,156
2010,166638,43,120
2010,166692,43,19
2010,166850,43,6
2010,166948,43,26
2010,167251,43,5
2010,167260,43,13
2010,167358,43,190
2010,167729,43,121
2010,167899,43,23
2010,168005,43,33
2010,168254,43,60
2010,168263,43,212
2010,168430,43,53
2010,168528,43,12
2010,168847,43,2
2010,169363,43,9
2010,169479,43,10
2010,169716,43,22
2010,169798,43,10
2010,169910,43,257
2010,170082,43,189
2010,170417,43,4
2010,170639,43,75
2010,170806,43,88
2010,170842,43,3
2010,171100,43,191
2010,171137,43,33
2010,171146,43,21
2010,171456,43,69
2010,171492,43,0
2010,171599,43,23
2010,172051,43,63
2010,172264,43,76
2010,172334,43,0
2010,172644,43,96
2010,172699,43,130
2010,173124,43,46
2010,173328,43,20
2010,173629,43,0
2010,173665,43,29
2010,173920,43,144
2010,173984,43,0
2010,174020,43,133
2010,174075,43,0
2010,174154,43,0
2010,174358,43,48
2010,174385,43,0
2010,174394,43,16
2010,174491,43,7
2010,174783,43,98
2010,174817,43,43
2010,175014,43,6
2010,175078,43,17
2010,175342,43,8
2010,175616,43,22
2010,175856,43,54
2010,176017,43,73
2010,176044,43,23
2010,176053,43,12
2010,176372,43,81
2010,176637,43,8
2010,176947,43,10
2010,176965,43,125
2010,177065,43,253
2010,177144,43,8
2010,177214,43,93
2010,177339,43,6
2010,177542,43,22
2010,177551,43,16
2010,177940,43,24
2010,177968,43,7
2010,178226,43,60
2010,178244,43,8
2010,178341,43,73
2010,178369,43,19
2010,178387,43,51
2010,178402,43,39
2010,178615,43,44
2010,178697,43,26
2010,178721,43,229
2010,179043,43,0
2010,179159,43,26
2010,179201,43,17
2010,179326,43,8
2010,179557,43,71
2010,179946,43,1
2010,179964,43,2
2010,180179,43,7
2010,180258,43,23
2010,180948,43,34
2010,181215,43,42
2010,181242,43,9
2010,181330,43,10
2010,181394,43,139
2010,181400,43,6
2010,181464,43,7
2010,181534,43,22
2010,181783,43,31
2010,181853,43,0
2010,182281,43,182
2010,182661,43,0
2010,182795,43,43
2010,182865,43,81
2010,182980,43,12
2010,183026,43,13
2010,183080,43,80
2010,183211,43,9
2010,183257,43,11
2010,183789,43,41
2010,183910,43,32
2010,183974,43,22
2010,184603,43,33
2010,184612,43,10
2010,184773,43,10
2010,184782,43,127
2010,185129,43,140
2010,185262,43,127
2010,185572,43,67
2010,186371,43,62
2010,186380,43,220
2010,186399,43,188
2010,186432,43,45
2010,186584,43,40
2010,187046,43,3
2010,187134,43,52
2010,187648,43,25
2010,187897,43,11
2010,187985,43,110
2010,188030,43,125
2010,188182,43,5
2010,188304,43,19
2010,188429,43,12
2010,188641,43,7
2010,189228,43,7
2010,189459,43,4
2010,189705,43,32
2010,189848,43,10
2010,190600,43,928
2010,190761,43,7
2010,190983,43,15
2010,191621,43,86
2010,191649,43,2
2010,191931,43,55
2010,192192,43,43
2010,192448,43,62
2010,192563,43,6
2010,192819,43,54
2010,192925,43,24
2010,193016,43,53
2010,193292,43,29
2010,193308,43,165
2010,193317,43,72
2010,193973,43,60
2010,194091,43,16
2010,194161,43,0
2010,194310,43,52
2010,194958,43,12
2010,195003,43,40
2010,195128,43,11
2010,195173,43,19
2010,195234,43,16
2010,195243,43,31
2010,195544,43,27
2010,195809,43,126
2010,196006,43,2
2010,196015,43,42
2010,196042,43,36
2010,196060,43,72
2010,196112,43,12
2010,196121,43,111
2010,196130,43,128
2010,196185,43,44
2010,196194,43,72
2010,196200,43,6
2010,196246,43,99
2010,196680,43,79
2010,197045,43,92
2010,197869,43,115
2010,197911,43,5
2010,197984,43,10
2010,198066,43,4
2010,198136,43,12
2010,198215,43,3
2010,198303,43,17
2010,198464,43,125
2010,198507,43,41
2010,198543,43,126
2010,198598,43,7
2010,198613,43,54
2010,198695,43,16
2010,198862,43,10
2010,198969,43,14
2010,198978,43,2
2010,199069,43,86
2010,199102,43,50
2010,199139,43,181
2010,199157,43,81
2010,199193,43,0
2010,199209,43,61
2010,199218,43,10
2010,199281,43,61
2010,199306,43,27
2010,199582,43,12
2010,199643,43,51
2010,199698,43,2
2010,199999,43,19
2010,200004,43,147
2010,200013,43,12
2010,200156,43,8
2010,200217,43,5
2010,200253,43,40
2010,200280,43,65
2010,200332,43,73
2010,200800,43,99
2010,201104,43,13
2010,201195,43,15
2010,201371,43,5
2010,201441,43,57
2010,201654,43,13
2010,201690,43,9
2010,201885,43,180
2010,202480,43,33
2010,202514,43,19
2010,202611,43,14
2010,202684,43,0
2010,202763,43,15
2010,203085,43,2
2010,203313,43,0
2010,203517,43,155
2010,203580,43,4
2010,203757,43,9
2010,204185,43,9
2010,204194,43,15
2010,204264,43,17
2010,204486,43,7
2010,204617,43,15
2010,204635,43,23
2010,206048,43,113
2010,206084,43,100
2010,206279,43,265
2010,206330,43,20
2010,206507,43,10
2010,206622,43,26
2010,206631,43,0
2010,206695,43,92
2010,206817,43,8
2010,206862,43,11
2010,206941,43,71
2010,207041,43,29
2010,207209,43,25
2010,207263,43,93
2010,207306,43,9
2010,207388,43,58
2010,207397,43,10
2010,207403,43,0
2010,207458,43,9
2010,207500,43,5
2010,207661,43,13
2010,207689,43,0
2010,207847,43,24
2010,207865,43,10
2010,207971,43,0
2010,208646,43,10
2010,208965,43,5
2010,209807,43,140
2010,210076,43,3
2010,210146,43,57
2010,210429,43,43
2010,210739,43,29
2010,210775,43,68
2010,211158,43,50
2010,211352,43,0
2010,211361,43,74
2010,211468,43,0
2010,211477,43,55
2010,211556,43,6
2010,211583,43,33
2010,211981,43,21
2010,212054,43,15
2010,212106,43,13
2010,212160,43,74
2010,212601,43,20
2010,212832,43,7
2010,212984,43,23
2010,213011,43,7
2010,213303,43,52
2010,213321,43,50
2010,213349,43,82
2010,213358,43,10
2010,213367,43,32
2010,213598,43,25
2010,213613,43,80
2010,213783,43,67
2010,213826,43,10
2010,213987,43,51
2010,213996,43,13
2010,214166,43,11
2010,214272,43,32
2010,214643,43,14
2010,214689,43,40
2010,214759,43,9
2010,214777,43,398
2010,214801,43,42
2010,214810,43,16
2010,215266,43,20
2010,215275,43,17
2010,215293,43,60
2010,215442,43,86
2010,215691,43,16
2010,215743,43,0
2010,215929,43,47
2010,215947,43,20
2010,216010,43,80
2010,216339,43,205
2010,216357,43,11
2010,216597,43,18
2010,216694,43,42
2010,216764,43,109
2010,216852,43,33
2010,216931,43,24
2010,217059,43,91
2010,217235,43,75
2010,217402,43,4
2010,217420,43,56
2010,217518,43,100
2010,217536,43,43
2010,217633,43,7
2010,217688,43,44
2010,217721,43,31
2010,217749,43,18
2010,217776,43,2
2010,217864,43,65
2010,217873,43,56
2010,217907,43,0
2010,218229,43,3
2010,218238,43,37
2010,218399,43,15
2010,218663,43,165
2010,218733,43,32
2010,218742,43,27
2010,218919,43,20
2010,219091,43,5
2010,219198,43,14
2010,219204,43,0
2010,219213,43,0
2010,219374,43,0
2010,219383,43,17
2010,219471,43,61
2010,219602,43,62
2010,219718,43,1
2010,219949,43,14
2010,220002,43,0
2010,220075,43,61
2010,220215,43,4
2010,220516,43,3
2010,220552,43,1
2010,220589,43,1
2010,220598,43,47
2010,220604,43,8
2010,220631,43,16
2010,220701,43,19
2010,220862,43,72
2010,220978,43,113
2010,221731,43,6
2010,221740,43,54
2010,221768,43,26
2010,221838,43,55
2010,221892,43,8
2010,222178,43,12
2010,222831,43,16
2010,223232,43,32
2010,224004,43,2
2010,224147,43,72
2010,224226,43,13
2010,224527,43,1
2010,224545,43,12
2010,224554,43,41
2010,225247,43,12
2010,225432,43,178
2010,225502,43,19
2010,225548,43,0
2010,225575,43,11
2010,225885,43,6
2010,226091,43,20
2010,226152,43,66
2010,226383,43,10
2010,226471,43,10
2010,226833,43,49
2010,227216,43,188
2010,227243,43,0
2010,227331,43,9
2010,227368,43,177
2010,227377,43,95
2010,227429,43,4
2010,227526,43,61
2010,227845,43,53
2010,227881,43,581
2010,228149,43,25
2010,228431,43,46
2010,228459,43,237
2010,228468,43,3
2010,228501,43,31
2010,228529,43,62
2010,228723,43,4
2010,228769,43,138
2010,228796,43,132
2010,228802,43,29
2010,228875,43,33
2010,229018,43,8
2010,229027,43,187
2010,229063,43,52
2010,229179,43,21
2010,229780,43,67
2010,229814,43,22
2010,229887,43,55
2010,230366,43,0
2010,230384,43,7
2010,230603,43,47
2010,230737,43,82
2010,230782,43,96
2010,230807,43,8
2010,230834,43,15
2010,230852,43,26
2010,230995,43,75
2010,231077,43,0
2010,231086,43,5
2010,231420,43,13
2010,231554,43,35
2010,231785,43,2
2010,231828,43,3
2010,232089,43,23
2010,232186,43,163
2010,232265,43,0
2010,232557,43,155
2010,232566,43,47
2010,232706,43,4
2010,233277,43,134
2010,233374,43,9
2010,233426,43,21
2010,233499,43,8
2010,233541,43,7
2010,233684,43,0
2010,233912,43,0
2010,234030,43,344
2010,234155,43,59
2010,234173,43,28
2010,234216,43,25
2010,234827,43,148
2010,235316,43,22
2010,235510,43,9
2010,235529,43,12
2010,236452,43,21
2010,236595,43,48
2010,236939,43,112
2010,236948,43,4
2010,237154,43,76
2010,237215,43,13
2010,237367,43,59
2010,237525,43,50
2010,237701,43,5
2010,237783,43,3
2010,237899,43,37
2010,237932,43,25
2010,237969,43,6
2010,238032,43,46
2010,238078,43,7
2010,238458,43,15
2010,238476,43,17
2010,238616,43,30
2010,238661,43,4
2010,238892,43,6
2010,239080,43,52
2010,239390,43,4
2010,239929,43,0
2010,240107,43,5
2010,240268,43,52
2010,240365,43,75
2010,240374,43,77
2010,240392,43,21
2010,240453,43,138
2010,240462,43,119
2010,240727,43,84
2010,240754,43,30
2010,241410,43,0
2010,241720,43,18
2010,241739,43,99
2010,242626,43,32
2010,242635,43,39
2010,242644,43,34
2010,242653,43,109
2010,242662,43,58
2010,242680,43,43
2010,242699,43,16
2010,242705,43,18
2010,242972,43,0
2010,242981,43,5
2010,243142,43,124
2010,243346,43,125
2010,243443,43,20
2010,243586,43,11
2010,243665,43,0
2010,244011,43,40
2010,244154,43,15
2010,245953,43,27
2010,247065,43,0
2010,247700,43,0
2010,248882,43,0
2010,248934,43,62
2010,248943,43,5
2010,251251,43,14
2010,251312,43,8
2010,260293,43,61
2010,260901,43,817
2010,260910,43,10
2010,260974,43,0
2010,261472,43,5
2010,363439,43,0
2010,366553,43,11
2010,366650,43,14
2010,366748,43,0
2010,367024,43,26
2010,367884,43,20
2010,367909,43,6
2010,367936,43,0
2010,368443,43,0
2010,368601,43,10
2010,369084,43,18
2010,372213,43,1050
2010,372222,43,49
2010,372578,43,0
2010,372958,43,10
2010,378406,43,30
2010,380465,43,24
2010,381741,43,14
2010,381787,43,18
2010,381909,43,26
2010,386472,43,0
2010,390701,43,41
2010,402615,43,34
2010,404082,43,10
2010,405979,43,29
2010,405988,43,20
2010,405997,43,69
2010,406006,43,46
2010,406015,43,171
2010,406194,43,40
2010,407063,43,3
2010,408039,43,4
2010,409069,43,4
2010,409838,43,9
2010,413413,43,4
2010,413839,43,4
2010,413848,43,19
2010,413857,43,21
2010,413866,43,0
2010,413884,43,19
2010,414160,43,0
2010,414531,43,13
2010,414568,43,9
2010,414586,43,0
2010,414823,43,23
2010,414878,43,17
2010,416962,43,60
2010,419457,43,0
2010,419509,43,70
2010,420006,43,8
2010,420042,43,8
2010,420307,43,23
2010,420316,43,6
2010,420866,43,0
2010,421009,43,21
2010,421018,43,61
2010,428268,43,0
2010,429599,43,21
2010,430087,43,27
2010,430102,43,11
2010,430263,43,12
2010,430379,43,0
2010,430388,43,0
2010,432223,43,5
2010,432232,43,9
2010,432241,43,18
2010,433660,43,149
2010,434548,43,7
2010,434557,43,0
2010,434946,43,33
2010,434955,43,5
2010,434964,43,8
2010,434982,43,21
2010,434991,43,15
2010,436094,43,0
2010,436438,43,0
2010,436483,43,0
2010,437042,43,6
2010,437051,43,8
2010,437219,43,18
2010,437848,43,67
2010,438382,43,1
2010,438416,43,18
2010,438586,43,28
2010,438601,43,35
2010,438610,43,21
2010,438629,43,5
2010,438902,43,2
2010,439057,43,0
2010,439279,43,8
2010,439288,43,5
2010,439297,43,0
2010,440147,43,44
2010,440165,43,22
2010,440299,43,24
2010,440439,43,2
2010,440448,43,1
2010,440457,43,1
2010,440466,43,4
2010,440484,43,92
2010,440749,43,0
2010,440758,43,0
2010,440767,43,0
2010,441186,43,38
2010,441900,43,5
2010,441955,43,6
2010,441964,43,2
2010,442143,43,9
2010,442152,43,12
2010,442161,43,0
2010,442170,43,5
2010,442189,43,4
2010,442222,43,0
2010,442338,43,0
2010,442499,43,0
2010,442505,43,0
2010,442569,43,48
2010,442718,43,0
2010,443456,43,0
2010,443465,43,2
2010,443526,43,3
2010,443535,43,0
2010,443544,43,7
2010,443687,43,95
2010,443766,43,0
2010,443784,43,0
2010,443881,43,9
2010,443890,43,13
2010,443906,43,0
2010,443924,43,4
2010,444042,43,2
2010,444158,43,283
2010,444255,43,0
2010,445027,43,413
2010,445072,43,27
2010,445081,43,0
2010,445133,43,0
2010,445267,43,13
2010,445276,43,8
2010,445319,43,3
2010,445416,43,1
2010,445434,43,16
2010,445717,43,38
2010,445920,43,0
2010,446710,43,0
2010,446738,43,0
2010,446747,43,0
2010,446756,43,1
2010,446765,43,1
2010,446899,43,18
2010,446905,43,3
2010,446923,43,0
2010,447069,43,14
2010,447272,43,0
2010,447290,43,11
2010,447421,43,12
2010,447652,43,7
2010,447661,43,7
2010,447670,43,0
2010,448442,43,8
2010,448451,43,9
2010,448479,43,1
2010,448488,43,4
2010,448497,43,0
2010,448503,43,5
2010,448512,43,8
2010,448530,43,3
2010,448549,43,0
2010,448558,43,0
2010,448567,43,0
2010,448585,43,0
2010,448628,43,18
2010,448734,43,0
2010,448831,43,1
2010,449038,43,1
2010,449339,43,551
2010,449931,43,2
2010,450216,43,0
2010,450225,43,0
2010,450243,43,0
2010,450252,43,0
2010,450261,43,0
2010,450270,43,0
2010,450289,43,0
2010,450298,43,0
2010,450377,43,0
2010,450456,43,0
2010,450474,43,0
2010,450492,43,0
2010,450526,43,0
2010,450535,43,0
2010,450544,43,0
2010,450571,43,1
2010,450933,43,350
2010,451699,43,0
2010,451750,43,5
2010,451769,43,2
2010,451884,43,0
2010,451936,43,0
2010,451945,43,0
2010,451954,43,0
2010,451963,43,0
2010,451972,43,0
2010,451981,43,0
2010,451990,43,0
2010,452090,43,0
2010,452133,43,0
2010,453127,43,0
2010,453163,43,0
2010,454582,43,14
2010,454829,43,10
2010,456056,43,0
2010,456348,43,0
2010,456393,43,0
2010,456409,43,0
2010,456427,43,0
2010,456436,43,0
2010,456445,43,0
2010,456612,43,0
2010,456621,43,0
2010,456630,43,0
2010,456791,43,0
2010,456807,43,0
2010,456816,43,0
2010,456834,43,0
2010,458502,43,0
2010,458557,43,0
2010,458733,43,0
2010,458742,43,0
2010,458751,43,0
2010,458760,43,0
2010,458779,43,0
2010,458885,43,0
2010,458919,43,0
2010,458937,43,0
2010,458955,43,0
2010,458964,43,0
2010,458973,43,0
2010,458991,43,0
2010,459091,43,0
2010,459259,43,0
2010,459268,43,0
2010,459587,43,0
2010,459596,43,0
2010,459602,43,0
2010,459611,43,0
2010,459620,43,0
2010,459684,43,0
2010,459693,43,0
2010,459718,43,0
2010,459994,43,0
2010,460039,43,0
2010,460048,43,0
2010,460473,43,0
2010,460613,43,0
2010,100654,44,29
2010,100663,44,36
2010,100724,44,37
2010,100751,44,40
2010,100858,44,90
2010,101480,44,65
2010,101675,44,20
2010,101709,44,15
2010,101879,44,25
2010,101912,44,5
2010,102049,44,8
2010,102094,44,12
2010,102298,44,2
2010,102368,44,66
2010,102377,44,16
2010,102553,44,15
2010,102614,44,35
2010,102669,44,3
2010,104090,44,4
2010,104151,44,126
2010,104179,44,29
2010,104717,44,9
2010,105330,44,45
2010,105367,44,37
2010,105516,44,39
2010,105589,44,18
2010,106102,44,0
2010,106245,44,28
2010,106306,44,12
2010,106397,44,38
2010,106412,44,18
2010,106458,44,47
2010,106485,44,7
2010,106704,44,4
2010,106713,44,9
2010,107044,44,24
2010,107071,44,14
2010,107600,44,7
2010,107983,44,19
2010,109785,44,29
2010,110486,44,14
2010,110510,44,61
2010,110538,44,65
2010,110547,44,87
2010,110556,44,127
2010,110565,44,258
2010,110583,44,57
2010,110592,44,191
2010,110608,44,3
2010,110617,44,139
2010,110635,44,117
2010,110671,44,11
2010,110714,44,114
2010,111948,44,8
2010,114813,44,15
2010,115728,44,1
2010,115755,44,34
2010,115773,44,2
2010,116846,44,2
2010,117140,44,29
2010,117627,44,9
2010,118888,44,7
2010,119605,44,22
2010,120184,44,27
2010,120865,44,8
2010,121309,44,8
2010,121345,44,9
2010,122409,44,242
2010,122597,44,31
2010,122612,44,31
2010,122755,44,92
2010,123165,44,0
2010,123961,44,124
2010,125763,44,9
2010,126818,44,79
2010,127060,44,3
2010,127565,44,113
2010,127918,44,13
2010,128106,44,33
2010,128498,44,10
2010,128744,44,28
2010,128771,44,28
2010,129215,44,39
2010,129525,44,10
2010,129941,44,0
2010,130183,44,10
2010,130226,44,3
2010,130253,44,12
2010,130314,44,20
2010,130493,44,52
2010,130590,44,18
2010,130776,44,33
2010,130934,44,26
2010,130943,44,55
2010,131283,44,13
2010,131399,44,31
2010,131450,44,7
2010,131469,44,14
2010,132471,44,114
2010,132657,44,11
2010,132903,44,116
2010,133492,44,1
2010,133650,44,42
2010,133669,44,135
2010,133711,44,48
2010,133951,44,131
2010,133979,44,5
2010,134097,44,106
2010,137032,44,56
2010,137351,44,123
2010,137476,44,2
2010,137564,44,77
2010,138275,44,4
2010,138354,44,60
2010,138716,44,18
2010,138947,44,15
2010,138983,44,14
2010,139199,44,3
2010,139205,44,11
2010,139463,44,11
2010,139719,44,13
