skill_id	prereq_id	source	type	confidence
esco.occ.afee6a28-f654-4ac7-a665-f758616bc689	esco.d560f55d-9718-48ba-90a6-5c759b39438c	esco_optional	prerequisite	0.90
esco.occ.afee6a28-f654-4ac7-a665-f758616bc689	esco.de134835-030e-4f79-9873-e87c34c1a0db	esco_optional	prerequisite	0.90
esco.occ.afee6a28-f654-4ac7-a665-f758616bc689	esco.0a0532c2-ee60-4410-8e07-70e4d69370ec	esco_optional	prerequisite	0.90
esco.occ.afee6a28-f654-4ac7-a665-f758616bc689	esco.0f7b4bf5-8d37-4205-bd61-fe0878e9d9e2	esco_optional	prerequisite	0.90
esco.occ.afee6a28-f654-4ac7-a665-f758616bc689	esco.286e486c-a094-4715-8e5b-a2370b09a408	esco_optional	prerequisite	0.90
esco.occ.afee6a28-f654-4ac7-a665-f758616bc689	esco.35718973-913e-447b-a968-83e66e6c8872	esco_optional	prerequisite	0.90
esco.occ.afee6a28-f654-4ac7-a665-f758616bc689	esco.4e87c852-602a-4a0e-b8d8-20709ce14ac5	esco_optional	prerequisite	0.90
esco.occ.afee6a28-f654-4ac7-a665-f758616bc689	esco.5966d07c-0242-43ad-b2e8-839031a084d9	esco_optional	prerequisite	0.90
esco.occ.afee6a28-f654-4ac7-a665-f758616bc689	esco.5d05068e-7ae7-4ff6-8fa3-e35ea03b48b1	esco_optional	prerequisite	0.90
esco.occ.afee6a28-f654-4ac7-a665-f758616bc689	esco.680f271f-4a7e-410a-aaaf-4f42c8f48251	esco_optional	prerequisite	0.90
esco.occ.afee6a28-f654-4ac7-a665-f758616bc689	esco.68269b0a-35c5-4867-bc17-a0b0230fe60c	esco_optional	prerequisite	0.90
esco.occ.afee6a28-f654-4ac7-a665-f758616bc689	esco.6dce7757-c416-4cec-bd2e-9f2319438c48	esco_optional	prerequisite	0.90
esco.occ.afee6a28-f654-4ac7-a665-f758616bc689	esco.71475d96-7a21-447f-921a-67392e3702d2	esco_optional	prerequisite	0.90
esco.occ.afee6a28-f654-4ac7-a665-f758616bc689	esco.76437256-e318-4b8b-af67-32bdae072b17	esco_optional	prerequisite	0.90
esco.occ.afee6a28-f654-4ac7-a665-f758616bc689	esco.7a9c3fa5-a9bb-46a0-8b5b-4d87427c8b76	esco_optional	prerequisite	0.90
esco.occ.afee6a28-f654-4ac7-a665-f758616bc689	esco.82e1876d-03be-4e15-b32a-b0967a20df71	esco_optional	prerequisite	0.90
esco.occ.afee6a28-f654-4ac7-a665-f758616bc689	esco.85aa1871-db96-42f7-801f-c39f924de2d7	esco_optional	prerequisite	0.90
esco.occ.afee6a28-f654-4ac7-a665-f758616bc689	esco.886af2d0-64e5-4046-8883-68491cb4f9ca	esco_optional	prerequisite	0.90
esco.occ.afee6a28-f654-4ac7-a665-f758616bc689	esco.942948af-0959-418b-966a-732762f88519	esco_optional	prerequisite	0.90
esco.occ.afee6a28-f654-4ac7-a665-f758616bc689	esco.a34f4fd4-1aff-4941-82d5-542ac94f81c3	esco_optional	prerequisite	0.90
esco.occ.afee6a28-f654-4ac7-a665-f758616bc689	esco.a93011ca-e6ab-4182-8a05-4d4b282cff27	esco_optional	prerequisite	0.90
esco.occ.afee6a28-f654-4ac7-a665-f758616bc689	esco.aa5428e2-5464-45bc-ad2b-928775051258	esco_optional	prerequisite	0.90
esco.occ.afee6a28-f654-4ac7-a665-f758616bc689	esco.b07daddc-8625-4360-946e-ad2b0e56ebf6	esco_optional	prerequisite	0.90
esco.occ.afee6a28-f654-4ac7-a665-f758616bc689	esco.b6ccadfa-695d-43f6-94c6-bfc9d1adb88f	esco_optional	prerequisite	0.90
esco.occ.afee6a28-f654-4ac7-a665-f758616bc689	esco.c44b3ddd-1a5a-4a3d-9dc2-a1f0b0d5e25f	esco_optional	prerequisite	0.90
esco.occ.afee6a28-f654-4ac7-a665-f758616bc689	esco.d2c81ad1-2439-43cf-9c63-204187b8f771	esco_optional	prerequisite	0.90
esco.occ.afee6a28-f654-4ac7-a665-f758616bc689	esco.d7d53919-5313-4f23-a701-d12f86c03a60	esco_optional	prerequisite	0.90
esco.occ.afee6a28-f654-4ac7-a665-f758616bc689	esco.d83cba15-8511-4d07-b89a-9fde0d1d8241	esco_optional	prerequisite	0.90
esco.occ.afee6a28-f654-4ac7-a665-f758616bc689	esco.e65117b6-97e0-4f45-bd61-e581dcd6ec2a	esco_optional	prerequisite	0.90
esco.occ.afee6a28-f654-4ac7-a665-f758616bc689	esco.ee8fee1a-75c1-43fb-b08d-779929f99249	esco_optional	prerequisite	0.90
esco.occ.afee6a28-f654-4ac7-a665-f758616bc689	esco.ef258352-7226-4eb8-a943-4be6eaa5ec00	esco_optional	prerequisite	0.90
esco.occ.afee6a28-f654-4ac7-a665-f758616bc689	esco.f1b5800e-b763-4740-9586-3fef30568e81	esco_optional	prerequisite	0.90
esco.occ.afee6a28-f654-4ac7-a665-f758616bc689	esco.f66b2fc3-2952-41e5-89bf-a9157ea29420	esco_optional	prerequisite	0.90
esco.occ.afee6a28-f654-4ac7-a665-f758616bc689	esco.f9622dac-e823-479b-aabc-209232c1e391	esco_optional	prerequisite	0.90
esco.occ.afee6a28-f654-4ac7-a665-f758616bc689	esco.ff862044-d49e-4417-bf65-1ae2c0a47e5a	esco_optional	prerequisite	0.90
esco.occ.aff66ae0-d6e1-4de3-b6af-78647defd08c	esco.0d9c959a-cdd4-41f7-aa82-5e2e25b27e3f	esco	prerequisite	1.00
esco.occ.aff66ae0-d6e1-4de3-b6af-78647defd08c	esco.2f4cdc7e-d98d-4e6c-9811-3dc28255c7ff	esco	prerequisite	1.00
esco.occ.aff66ae0-d6e1-4de3-b6af-78647defd08c	esco.39dd50ae-814c-4a15-99e9-39afcc36bf9f	esco	prerequisite	1.00
esco.occ.aff66ae0-d6e1-4de3-b6af-78647defd08c	esco.000709ed-2be5-4193-b056-45a97698d828	esco	prerequisite	1.00
esco.occ.aff66ae0-d6e1-4de3-b6af-78647defd08c	esco.2806b5cb-964b-4148-84aa-7efdbeffe9e3	esco	prerequisite	1.00
esco.occ.aff66ae0-d6e1-4de3-b6af-78647defd08c	esco.28ca2f0b-9fb2-487a-9f10-9688e5191ec4	esco	prerequisite	1.00
esco.occ.aff66ae0-d6e1-4de3-b6af-78647defd08c	esco.2b8386c1-eed6-42ff-bd99-349eca9ea46e	esco	prerequisite	1.00
esco.occ.aff66ae0-d6e1-4de3-b6af-78647defd08c	esco.2e62b29d-3aa8-4e58-8aca-f3b48c8deefd	esco	prerequisite	1.00
esco.occ.aff66ae0-d6e1-4de3-b6af-78647defd08c	esco.2f8a2712-d20c-4e5f-b34a-738f55486aa0	esco	prerequisite	1.00
esco.occ.aff66ae0-d6e1-4de3-b6af-78647defd08c	esco.2ffc7a73-7e1d-434a-b498-2b0c056ced1d	esco	prerequisite	1.00
esco.occ.aff66ae0-d6e1-4de3-b6af-78647defd08c	esco.30d49832-84bd-4d97-9441-aef97a76a8d0	esco	prerequisite	1.00
esco.occ.aff66ae0-d6e1-4de3-b6af-78647defd08c	esco.3aa7e88e-bebd-48b1-94ba-6efddeecf08f	esco	prerequisite	1.00
esco.occ.aff66ae0-d6e1-4de3-b6af-78647defd08c	esco.3dbf27e5-bb92-4b31-b242-d6b02d933184	esco	prerequisite	1.00
esco.occ.aff66ae0-d6e1-4de3-b6af-78647defd08c	esco.4211283b-617e-4ded-8636-4eed896c33b0	esco	prerequisite	1.00
esco.occ.aff66ae0-d6e1-4de3-b6af-78647defd08c	esco.486df8bc-3498-43ad-83b6-dc8a4a3b16c6	esco	prerequisite	1.00
esco.occ.aff66ae0-d6e1-4de3-b6af-78647defd08c	esco.4b5d4fe3-4280-47c0-b1d2-ab08ace85557	esco	prerequisite	1.00
esco.occ.aff66ae0-d6e1-4de3-b6af-78647defd08c	esco.4f4afd0b-07e5-48fd-a7d4-0e8746c608df	esco	prerequisite	1.00
esco.occ.aff66ae0-d6e1-4de3-b6af-78647defd08c	esco.524c4331-5090-4565-a0bc-0a9ae874938d	esco	prerequisite	1.00
esco.occ.aff66ae0-d6e1-4de3-b6af-78647defd08c	esco.574bf430-50a1-4734-9719-a823e7d80b10	esco	prerequisite	1.00
esco.occ.aff66ae0-d6e1-4de3-b6af-78647defd08c	esco.5e5d8826-92c4-4274-a6f9-3db6fca9eadc	esco	prerequisite	1.00
esco.occ.aff66ae0-d6e1-4de3-b6af-78647defd08c	esco.5f343989-4871-419a-9dca-52fc653dc54e	esco	prerequisite	1.00
esco.occ.aff66ae0-d6e1-4de3-b6af-78647defd08c	esco.644209ac-8452-4e81-959a-2b10050023cc	esco	prerequisite	1.00
esco.occ.aff66ae0-d6e1-4de3-b6af-78647defd08c	esco.6b85a3ef-4518-42e1-84ff-55ff13c2641f	esco	prerequisite	1.00
esco.occ.aff66ae0-d6e1-4de3-b6af-78647defd08c	esco.6d80a4cb-cad2-435c-b899-e0e91fda07d6	esco	prerequisite	1.00
esco.occ.aff66ae0-d6e1-4de3-b6af-78647defd08c	esco.72cde4b2-b2ee-41b2-a72f-ab3a970c0b8f	esco	prerequisite	1.00
esco.occ.aff66ae0-d6e1-4de3-b6af-78647defd08c	esco.758a4e08-3133-4dd5-893e-b4067a67344f	esco	prerequisite	1.00
esco.occ.aff66ae0-d6e1-4de3-b6af-78647defd08c	esco.7838b15f-1beb-4da3-b4f2-22d8ae6e9079	esco	prerequisite	1.00
esco.occ.aff66ae0-d6e1-4de3-b6af-78647defd08c	esco.7a63f944-6948-4ae4-9c1f-d08e492535c9	esco	prerequisite	1.00
esco.occ.aff66ae0-d6e1-4de3-b6af-78647defd08c	esco.83259f23-b896-46c6-a972-4d63f2128559	esco	prerequisite	1.00
esco.occ.aff66ae0-d6e1-4de3-b6af-78647defd08c	esco.8d927aab-9202-4c02-9f39-5d478458f25c	esco	prerequisite	1.00
esco.occ.aff66ae0-d6e1-4de3-b6af-78647defd08c	esco.996243ee-543f-4c36-a31a-e0f2403c0c5d	esco	prerequisite	1.00
esco.occ.aff66ae0-d6e1-4de3-b6af-78647defd08c	esco.a4d46d86-9de5-4734-881c-5b2059b9fccf	esco	prerequisite	1.00
esco.occ.aff66ae0-d6e1-4de3-b6af-78647defd08c	esco.a762f4cd-b6bb-419b-834a-71f3ed367e5c	esco	prerequisite	1.00
esco.occ.aff66ae0-d6e1-4de3-b6af-78647defd08c	esco.a95e0f9f-726e-4b0a-97c5-fa7a9d40ae8f	esco	prerequisite	1.00
esco.occ.aff66ae0-d6e1-4de3-b6af-78647defd08c	esco.a9661351-4d11-477e-9f8c-e22dab6596d6	esco	prerequisite	1.00
esco.occ.aff66ae0-d6e1-4de3-b6af-78647defd08c	esco.aa238394-8126-4ada-be2f-9dfe065cf314	esco	prerequisite	1.00
esco.occ.aff66ae0-d6e1-4de3-b6af-78647defd08c	esco.afa3b020-a48c-45a8-a2ff-77d0b9df5381	esco	prerequisite	1.00
esco.occ.aff66ae0-d6e1-4de3-b6af-78647defd08c	esco.b55f61a4-5f9e-4741-ba95-9ac04b64119b	esco	prerequisite	1.00
esco.occ.aff66ae0-d6e1-4de3-b6af-78647defd08c	esco.b9f16465-56a9-426b-a047-0f9f1f95ec92	esco	prerequisite	1.00
esco.occ.aff66ae0-d6e1-4de3-b6af-78647defd08c	esco.bc401d18-9bea-4300-90fd-22bfa286bd77	esco	prerequisite	1.00
esco.occ.aff66ae0-d6e1-4de3-b6af-78647defd08c	esco.bcd2ce08-ba12-4d66-865f-f4ba36419707	esco	prerequisite	1.00
esco.occ.aff66ae0-d6e1-4de3-b6af-78647defd08c	esco.bd17a64e-a9bd-439d-9b87-01c6bb1b7e09	esco	prerequisite	1.00
esco.occ.aff66ae0-d6e1-4de3-b6af-78647defd08c	esco.bf5d77ad-e18c-48d8-83f0-bc79c011c74a	esco	prerequisite	1.00
esco.occ.aff66ae0-d6e1-4de3-b6af-78647defd08c	esco.c3da8380-7049-4159-af65-3eff63ed9caf	esco	prerequisite	1.00
esco.occ.aff66ae0-d6e1-4de3-b6af-78647defd08c	esco.c65795f8-69cc-47e0-9ba0-427671c965e6	esco	prerequisite	1.00
esco.occ.aff66ae0-d6e1-4de3-b6af-78647defd08c	esco.cd195aad-29dd-43f5-a5be-e6994d83215b	esco	prerequisite	1.00
esco.occ.aff66ae0-d6e1-4de3-b6af-78647defd08c	esco.d15ce60f-ddab-41ce-ba56-398451b77b60	esco	prerequisite	1.00
esco.occ.aff66ae0-d6e1-4de3-b6af-78647defd08c	esco.d15f8745-28f8-4abf-a7b6-6cb8a304efd2	esco	prerequisite	1.00
esco.occ.aff66ae0-d6e1-4de3-b6af-78647defd08c	esco.d3eccb86-f02d-4950-bfbd-20b9510774a1	esco	prerequisite	1.00
esco.occ.aff66ae0-d6e1-4de3-b6af-78647defd08c	esco.e23c32a2-eff1-4d77-b2b0-724a3a600a95	esco	prerequisite	1.00
esco.occ.aff66ae0-d6e1-4de3-b6af-78647defd08c	esco.e55e230e-c308-426d-a536-06176db2a651	esco	prerequisite	1.00
esco.occ.aff66ae0-d6e1-4de3-b6af-78647defd08c	esco.e8828961-9e8e-471f-bd24-0673a7e844ef	esco	prerequisite	1.00
esco.occ.aff66ae0-d6e1-4de3-b6af-78647defd08c	esco.ee4a78d4-af84-42df-8ca0-039c0999e87c	esco	prerequisite	1.00
esco.occ.aff66ae0-d6e1-4de3-b6af-78647defd08c	esco.f2f2cd3b-6afd-482e-80af-5823250ef0b8	esco	prerequisite	1.00
esco.occ.aff66ae0-d6e1-4de3-b6af-78647defd08c	esco.f90d4810-8bac-4e5e-b870-3e35a4138ff7	esco	prerequisite	1.00
esco.occ.aff66ae0-d6e1-4de3-b6af-78647defd08c	esco.fbdfc3bf-56a0-4454-a17d-2f513fe57b53	esco	prerequisite	1.00
esco.occ.aff66ae0-d6e1-4de3-b6af-78647defd08c	esco.fdb44237-c0b0-4924-9439-911332e0d884	esco	prerequisite	1.00
esco.occ.b01affdd-c8a9-4121-bc50-a5be17f014eb	esco.0cfcc95d-9f60-481b-8f53-f11d0f53f06b	esco	prerequisite	1.00
esco.occ.b01affdd-c8a9-4121-bc50-a5be17f014eb	esco.8eaba8f3-98f7-40e6-96a9-181f1c121e44	esco	prerequisite	1.00
esco.occ.b01affdd-c8a9-4121-bc50-a5be17f014eb	esco.9ec4252d-cbe8-4134-88fa-549dee1883f3	esco	prerequisite	1.00
esco.occ.b01affdd-c8a9-4121-bc50-a5be17f014eb	esco.b028aef0-6227-40a8-a35c-9ded6ceeead8	esco	prerequisite	1.00
esco.occ.b01affdd-c8a9-4121-bc50-a5be17f014eb	esco.0da516ee-e70e-4384-be13-f5ff80be8127	esco	prerequisite	1.00
esco.occ.b01affdd-c8a9-4121-bc50-a5be17f014eb	esco.2475cd27-8d6c-4318-a364-21395b23acba	esco	prerequisite	1.00
esco.occ.b01affdd-c8a9-4121-bc50-a5be17f014eb	esco.25bf3f6d-740f-48c3-ae8b-5709595cf71b	esco	prerequisite	1.00
esco.occ.b01affdd-c8a9-4121-bc50-a5be17f014eb	esco.5598739b-6718-4cff-8402-91d7f65b1505	esco	prerequisite	1.00
esco.occ.b01affdd-c8a9-4121-bc50-a5be17f014eb	esco.60b2dd49-c677-4f47-816e-aff3b577e113	esco	prerequisite	1.00
esco.occ.b01affdd-c8a9-4121-bc50-a5be17f014eb	esco.68698869-c13c-4563-adc7-118b7644f45d	esco	prerequisite	1.00
esco.occ.b01affdd-c8a9-4121-bc50-a5be17f014eb	esco.73a023d0-888c-4d89-87e4-a03e84395da8	esco	prerequisite	1.00
esco.occ.b01affdd-c8a9-4121-bc50-a5be17f014eb	esco.887274ce-b838-4639-99b3-30e06ca37e58	esco	prerequisite	1.00
esco.occ.b01affdd-c8a9-4121-bc50-a5be17f014eb	esco.a33b13de-9108-43f7-a0a2-0542528849ca	esco	prerequisite	1.00
esco.occ.b01affdd-c8a9-4121-bc50-a5be17f014eb	esco.b2ba2258-9b3b-4998-a16b-1d2c585e0f79	esco	prerequisite	1.00
esco.occ.b01affdd-c8a9-4121-bc50-a5be17f014eb	esco.c634630b-210b-4da5-b0f3-894cc292d6e3	esco	prerequisite	1.00
esco.occ.b01affdd-c8a9-4121-bc50-a5be17f014eb	esco.ce0d6a42-59c1-433e-ab62-adfc969c46bb	esco	prerequisite	1.00
esco.occ.b01affdd-c8a9-4121-bc50-a5be17f014eb	esco.e18a6a3c-4f26-4141-8c72-4b4f01d77914	esco	prerequisite	1.00
esco.occ.b01affdd-c8a9-4121-bc50-a5be17f014eb	esco.16af9bcb-5fca-4a65-bd59-8a407f009999	esco_optional	prerequisite	0.90
esco.occ.b01affdd-c8a9-4121-bc50-a5be17f014eb	esco.1acf32e9-3cc6-4b3d-9d02-7cdf307743c3	esco_optional	prerequisite	0.90
esco.occ.b01affdd-c8a9-4121-bc50-a5be17f014eb	esco.202f1c12-c6c7-4726-b721-ad71df8c1551	esco_optional	prerequisite	0.90
esco.occ.b01affdd-c8a9-4121-bc50-a5be17f014eb	esco.493fb8bf-d880-4499-b374-b1ecb0df4b50	esco_optional	prerequisite	0.90
esco.occ.b01affdd-c8a9-4121-bc50-a5be17f014eb	esco.becbbfa0-d5e1-4b73-beba-d65e48920360	esco_optional	prerequisite	0.90
esco.occ.b01affdd-c8a9-4121-bc50-a5be17f014eb	esco.c5564e30-bb56-451e-87cb-79c1279392be	esco_optional	prerequisite	0.90
esco.occ.b01affdd-c8a9-4121-bc50-a5be17f014eb	esco.db85a2ca-04c4-4275-ba7a-b615c3686e09	esco_optional	prerequisite	0.90
esco.occ.b01affdd-c8a9-4121-bc50-a5be17f014eb	esco.0c5240b1-bf34-4dfe-be9b-52a6a3357fbe	esco_optional	prerequisite	0.90
esco.occ.b01affdd-c8a9-4121-bc50-a5be17f014eb	esco.2b16031c-6278-4929-adc1-127f40c3c76e	esco_optional	prerequisite	0.90
esco.occ.b01affdd-c8a9-4121-bc50-a5be17f014eb	esco.2c9f2122-093d-4660-908e-dac8fbdc33fa	esco_optional	prerequisite	0.90
esco.occ.b01affdd-c8a9-4121-bc50-a5be17f014eb	esco.2f92c4ed-279c-467e-82bd-4709172514f5	esco_optional	prerequisite	0.90
esco.occ.b01affdd-c8a9-4121-bc50-a5be17f014eb	esco.4adb861b-3ad8-4f0d-9343-decf59748d56	esco_optional	prerequisite	0.90
esco.occ.b01affdd-c8a9-4121-bc50-a5be17f014eb	esco.78de3e5f-e3ea-4da2-aa09-3704d03ba622	esco_optional	prerequisite	0.90
esco.occ.b01affdd-c8a9-4121-bc50-a5be17f014eb	esco.8232979d-6aa4-40c9-a12b-5152a52a76b8	esco_optional	prerequisite	0.90
esco.occ.b01affdd-c8a9-4121-bc50-a5be17f014eb	esco.8aa4eb46-b5d7-454a-875d-9c12719007ce	esco_optional	prerequisite	0.90
esco.occ.b01affdd-c8a9-4121-bc50-a5be17f014eb	esco.90ccd1bc-af3f-4c04-b2dd-bef2ba62905d	esco_optional	prerequisite	0.90
esco.occ.b01affdd-c8a9-4121-bc50-a5be17f014eb	esco.988c06ea-7ab9-4ee4-a64b-9e93f2527c6d	esco_optional	prerequisite	0.90
esco.occ.b01affdd-c8a9-4121-bc50-a5be17f014eb	esco.b811231c-9398-4996-bd14-48b15a3caaeb	esco_optional	prerequisite	0.90
esco.occ.b01affdd-c8a9-4121-bc50-a5be17f014eb	esco.f8bc0c97-e56f-4f19-bedc-fededf7bea26	esco_optional	prerequisite	0.90
esco.occ.b01affdd-c8a9-4121-bc50-a5be17f014eb	esco.f90d4810-8bac-4e5e-b870-3e35a4138ff7	esco_optional	prerequisite	0.90
esco.occ.b0473a10-e3de-480c-a841-171f2356a074	esco.0f997f18-7304-4f0c-b0f0-6468f953d52d	esco	prerequisite	1.00
esco.occ.b0473a10-e3de-480c-a841-171f2356a074	esco.77a331d1-5110-4ff5-8383-037a0e03d421	esco	prerequisite	1.00
esco.occ.b0473a10-e3de-480c-a841-171f2356a074	esco.8143d024-c593-49d2-834a-e9e9df1110b8	esco	prerequisite	1.00
esco.occ.b0473a10-e3de-480c-a841-171f2356a074	esco.a56dec32-05ef-45de-a256-ee6741f356db	esco	prerequisite	1.00
esco.occ.b0473a10-e3de-480c-a841-171f2356a074	esco.d5b63f98-28ce-4cbb-b075-6ac539a685b0	esco	prerequisite	1.00
esco.occ.b0473a10-e3de-480c-a841-171f2356a074	esco.095fdace-1cc3-4e80-b37b-268fe297904a	esco	prerequisite	1.00
esco.occ.b0473a10-e3de-480c-a841-171f2356a074	esco.0b198656-2440-4ab6-91c1-05f2ba6e12fe	esco	prerequisite	1.00
esco.occ.b0473a10-e3de-480c-a841-171f2356a074	esco.1dd23dba-dd00-45ab-abf4-642902538317	esco	prerequisite	1.00
esco.occ.b0473a10-e3de-480c-a841-171f2356a074	esco.2167bb42-8f4c-452b-a091-50cf64e46b99	esco	prerequisite	1.00
esco.occ.b0473a10-e3de-480c-a841-171f2356a074	esco.3e9b580d-811b-48df-a5d1-a7bdd26f901f	esco	prerequisite	1.00
esco.occ.b0473a10-e3de-480c-a841-171f2356a074	esco.7f6cef79-026b-41cc-ad8e-a0aaf9ce72d9	esco	prerequisite	1.00
esco.occ.b0473a10-e3de-480c-a841-171f2356a074	esco.9d5521f9-44d7-4db4-b7ac-0ba7d389f44d	esco	prerequisite	1.00
esco.occ.b0473a10-e3de-480c-a841-171f2356a074	esco.a2bd1707-d1b8-47f6-a720-bc2002000982	esco	prerequisite	1.00
esco.occ.b0473a10-e3de-480c-a841-171f2356a074	esco.a7fbcdfa-23af-49ba-a7b1-3d5d69078f3e	esco	prerequisite	1.00
esco.occ.b0473a10-e3de-480c-a841-171f2356a074	esco.b013ae1f-5efc-42b5-8dab-8a8add39bbd8	esco	prerequisite	1.00
esco.occ.b0473a10-e3de-480c-a841-171f2356a074	esco.c32ad607-0c4d-4e34-b73f-668298f7bf13	esco	prerequisite	1.00
esco.occ.b0473a10-e3de-480c-a841-171f2356a074	esco.cffc3e97-e942-4b13-a2f3-0bf4910c06d3	esco	prerequisite	1.00
esco.occ.b0473a10-e3de-480c-a841-171f2356a074	esco.d15ce60f-ddab-41ce-ba56-398451b77b60	esco	prerequisite	1.00
esco.occ.b0473a10-e3de-480c-a841-171f2356a074	esco.d2590cd1-8c5a-4f81-b77e-6ea212076ede	esco	prerequisite	1.00
esco.occ.b0473a10-e3de-480c-a841-171f2356a074	esco.de8a922b-f688-498a-8198-6e530d65f882	esco	prerequisite	1.00
esco.occ.b0473a10-e3de-480c-a841-171f2356a074	esco.e6b84607-fa1f-4ec9-a486-1e7fe98b00e3	esco	prerequisite	1.00
esco.occ.b0473a10-e3de-480c-a841-171f2356a074	esco.e8459f6a-20b6-47d4-8c94-63ed354fc2d0	esco	prerequisite	1.00
esco.occ.b0473a10-e3de-480c-a841-171f2356a074	esco.f14ff4b7-be1e-4b55-b39b-520005f8a97e	esco	prerequisite	1.00
esco.occ.b0473a10-e3de-480c-a841-171f2356a074	esco.e7f7ceb9-6b2e-4a9f-9bc3-34613fd984c7	esco_optional	prerequisite	0.90
esco.occ.b0473a10-e3de-480c-a841-171f2356a074	esco.11e26767-e597-4349-ae50-f4ae16da9c60	esco_optional	prerequisite	0.90
esco.occ.b0473a10-e3de-480c-a841-171f2356a074	esco.283b5e03-571e-4d58-b087-e7c9b2a45128	esco_optional	prerequisite	0.90
esco.occ.b0473a10-e3de-480c-a841-171f2356a074	esco.524106a8-b343-45f6-b4ce-58e8d3cf1093	esco_optional	prerequisite	0.90
esco.occ.b0473a10-e3de-480c-a841-171f2356a074	esco.54674189-be78-4210-b167-9e8292301f64	esco_optional	prerequisite	0.90
esco.occ.b0473a10-e3de-480c-a841-171f2356a074	esco.cb1a2fbf-242d-4a4e-a466-588378f124c1	esco_optional	prerequisite	0.90
esco.occ.b0480558-269d-4903-9bc7-f390cd6a6964	esco.b091d04a-bb5d-4998-afc9-d71e6c96fb80	esco	prerequisite	1.00
esco.occ.b0480558-269d-4903-9bc7-f390cd6a6964	esco.0c04d0af-af50-4463-8ce3-e9968e229237	esco	prerequisite	1.00
esco.occ.b0480558-269d-4903-9bc7-f390cd6a6964	esco.1de6b87b-2c7d-49aa-bcc0-3b2ef75f064f	esco	prerequisite	1.00
esco.occ.b0480558-269d-4903-9bc7-f390cd6a6964	esco.2a314d49-c071-403b-9cc8-75aea53e7859	esco	prerequisite	1.00
esco.occ.b0480558-269d-4903-9bc7-f390cd6a6964	esco.328733a7-6d84-420d-a65c-2a8014fadc60	esco	prerequisite	1.00
esco.occ.b0480558-269d-4903-9bc7-f390cd6a6964	esco.4853efe8-0cdd-42d1-bc5a-6ba5fa9a8b2c	esco	prerequisite	1.00
esco.occ.b0480558-269d-4903-9bc7-f390cd6a6964	esco.65a3a184-7d11-4db9-9b85-281961d1514b	esco	prerequisite	1.00
esco.occ.b0480558-269d-4903-9bc7-f390cd6a6964	esco.74374d09-7a54-4a05-ae78-d5940423de7c	esco	prerequisite	1.00
esco.occ.b0480558-269d-4903-9bc7-f390cd6a6964	esco.8a4e99e0-f259-4931-888f-604cfdc15b31	esco	prerequisite	1.00
esco.occ.b0480558-269d-4903-9bc7-f390cd6a6964	esco.9f34107c-8db0-4b00-84d8-3f64e400c80c	esco	prerequisite	1.00
esco.occ.b0480558-269d-4903-9bc7-f390cd6a6964	esco.5ac07f1a-6436-4103-b891-c59a7ac505f0	esco_optional	prerequisite	0.90
esco.occ.b0480558-269d-4903-9bc7-f390cd6a6964	esco.c9026b8f-7c5c-44b4-9e59-ae1e72fb29c0	esco_optional	prerequisite	0.90
esco.occ.b0480558-269d-4903-9bc7-f390cd6a6964	esco.fe77f9ca-7bd2-4a68-98f4-8463a4fb8301	esco_optional	prerequisite	0.90
esco.occ.b0480558-269d-4903-9bc7-f390cd6a6964	esco.11245eee-fcbd-44c7-aa6a-3db2eb40106c	esco_optional	prerequisite	0.90
esco.occ.b0480558-269d-4903-9bc7-f390cd6a6964	esco.1dd23dba-dd00-45ab-abf4-642902538317	esco_optional	prerequisite	0.90
esco.occ.b0480558-269d-4903-9bc7-f390cd6a6964	esco.210827e3-3129-45a2-8683-70399f3f561f	esco_optional	prerequisite	0.90
esco.occ.b0480558-269d-4903-9bc7-f390cd6a6964	esco.24f49659-e1d4-4935-aeb7-0a24b197d1e1	esco_optional	prerequisite	0.90
esco.occ.b0480558-269d-4903-9bc7-f390cd6a6964	esco.2fcd95a4-1f9a-41cf-95a9-4701bde476b4	esco_optional	prerequisite	0.90
esco.occ.b0480558-269d-4903-9bc7-f390cd6a6964	esco.334e3e49-fb02-4051-809a-f06adfdc1c40	esco_optional	prerequisite	0.90
esco.occ.b0480558-269d-4903-9bc7-f390cd6a6964	esco.37838e04-ac5f-43a5-82d0-35f42351fd60	esco_optional	prerequisite	0.90
esco.occ.b0480558-269d-4903-9bc7-f390cd6a6964	esco.386774ac-fe5b-431a-b485-9aec0bf5c09e	esco_optional	prerequisite	0.90
esco.occ.b0480558-269d-4903-9bc7-f390cd6a6964	esco.52797dce-911c-4e6d-b0cb-491f6469014f	esco_optional	prerequisite	0.90
esco.occ.b0480558-269d-4903-9bc7-f390cd6a6964	esco.6ed2fb8d-3580-497f-8a21-30a0ada5caae	esco_optional	prerequisite	0.90
esco.occ.b0480558-269d-4903-9bc7-f390cd6a6964	esco.753b1781-ea44-4eea-b84a-f8a76fbd6c4d	esco_optional	prerequisite	0.90
esco.occ.b0480558-269d-4903-9bc7-f390cd6a6964	esco.827ebc71-b406-483e-9617-33c63dd487a0	esco_optional	prerequisite	0.90
esco.occ.b0480558-269d-4903-9bc7-f390cd6a6964	esco.82da5835-1759-4eeb-9d58-a834ee80384e	esco_optional	prerequisite	0.90
